PLAYER_ID,PLAYER_NAME,FIRST_NAME,LAST_NAME,POSITION,DRAFT_YEAR,HEIGHT_WO_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,MODIFIED_LANE_AGILITY_TIME,GAMES_PLAYED,MINUTES,POINTS,REBOUNDS,ASSISTS,STEALS,BLOCKS,TURNOVERS,FIELD_GOAL_PCT,THREE_POINT_PCT,FREE_THROW_PCT,WINGSPAN_INCHES,STANDING_REACH_INCHES,PRA_PERMIN,SEASON,HEIGHT_W_SHOES
1629642,Nassir Little,Nassir,Little,SF,2019,76.5,224.2,85.25,104.5,5.9,8.75,10.0,12.15,3.24,31.0,38.5,3.1,48.0,11.9,3.6,2.3,0.5,0.3,0.3,0.3,0.43,0.237,0.636,85.25,104.5,0.5378151260504201,2019,78.0
1630233,Nathan Knight,Nathan,Knight,PF-C,2020,80.0,235.0,86.0,109.5,8.2,9.0,9.5,11.56,3.31,23.0,31.5,2.96,33.0,8.5,3.8,2.2,0.2,0.3,0.3,0.5,0.37,0.182,0.8,86.0,109.5,0.7294117647058824,2020,81.7
1629675,Naz Reid,Naz,Reid,PF,2019,80.25,255.8,87.25,109.0,14.0,9.5,9.25,12.03,3.42,26.0,32.5,3.76,30.0,16.5,9.0,4.1,1.2,0.6,0.7,0.7,0.412,0.33,0.698,87.25,109.0,0.8666666666666666,2019,81.5
1629674,Neemias Queta,Neemias,Queta,C,2019,82.75,225.8,88.25,111.5,6.3,9.5,11.0,12.04,3.73,24.0,32.5,3.45,15.0,8.0,3.0,2.1,0.4,0.1,0.5,0.4,0.447,0.0,0.647,88.25,111.5,0.6875,2019,84.25
1629674,Neemias Queta,Neemias,Queta,C,2021,83.25,248.4,88.0,112.5,7.6,9.25,10.5,11.85,3.29,27.0,33.0,3.5,15.0,8.0,3.0,2.1,0.4,0.1,0.5,0.4,0.447,0.0,0.647,88.0,112.5,0.6875,2021,84.5
203910,Nick Johnson,Nick,Johnson,SG,2014,73.5,198.0,79.25,96.5,6.05,8.75,9.75,10.8,3.27,33.5,41.5,2.95,28.0,9.4,2.6,1.4,0.4,0.3,0.1,0.7,0.347,0.238,0.68,79.25,96.5,0.4680851063829787,2014,75.0
1630208,Nick Richards,Nick,Richards,C,2020,82.5,241.6,86.25,110.0,8.5,9.0,9.0,11.42,3.25,30.0,34.0,2.92,18.0,3.5,0.8,0.6,0.1,0.0,0.0,0.2,0.444,0.0,0.636,86.25,110.0,0.4285714285714285,2020,83.5
1629638,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,SG,2019,76.25,203.8,81.5,102.0,5.9,8.5,8.75,,,,,,47.0,12.6,5.7,1.8,1.9,0.4,0.2,1.1,0.368,0.346,0.676,81.5,102.0,0.746031746031746,2019,77.5
1629651,Nicolas Claxton,Nicolas,Claxton,C,2019,82.0,216.6,86.5,110.0,4.5,9.25,9.5,11.26,3.36,31.5,36.5,3.47,15.0,12.5,4.4,2.9,1.1,0.1,0.5,0.6,0.563,0.143,0.524,86.5,110.0,0.672,2019,83.75
1628502,Nigel Hayes,Nigel,Hayes,SF-PF,2016,78.25,245.0,87.0,107.5,10.9,8.5,9.5,12.11,3.2,25.5,28.5,2.9,2.0,5.5,1.5,0.0,1.0,0.0,0.0,0.0,0.333,0.0,1.0,87.0,107.5,0.4545454545454545,2016,79.25
1628502,Nigel Hayes,Nigel,Hayes,PF,2017,78.25,254.2,87.25,104.5,11.5,8.75,10.0,11.81,3.27,29.0,33.5,2.94,2.0,5.5,1.5,0.0,1.0,0.0,0.0,0.0,0.333,0.0,1.0,87.25,104.5,0.4545454545454545,2017,79.5
1628430,Nigel Williams-Goss,Nigel,Williams-Goss,PG,2017,73.5,190.2,79.25,99.0,5.6,8.75,9.25,10.42,3.19,27.5,34.5,3.08,10.0,5.0,1.4,0.6,0.6,0.3,0.1,0.3,0.313,0.286,1.0,79.25,99.0,0.52,2017,75.0
203917,Nik Stauskas,Nik,Stauskas,SG,2014,77.25,206.9,79.75,102.0,12.05,8.5,8.5,10.79,3.27,29.0,35.5,2.92,73.0,15.4,4.4,1.2,0.9,0.3,0.2,0.5,0.365,0.322,0.859,79.75,102.0,0.4220779220779221,2014,78.5
1631107,Nikola Jovic,Nikola,Jovic,SF,2022,81.5,222.6,84.25,108.5,7.4,8.75,9.75,,,,,,15.0,13.6,5.5,2.1,0.7,0.5,0.1,0.7,0.406,0.229,0.947,84.25,108.5,0.6102941176470588,2022,83.0
203943,Noah Vonleh,Noah,Vonleh,PF,2014,80.0,247.1,88.25,108.0,7.3,9.75,11.75,11.45,3.28,31.0,37.0,3.29,25.0,10.4,3.3,3.4,0.2,0.2,0.4,0.4,0.395,0.385,0.692,88.25,108.0,0.6634615384615384,2014,81.5
1626181,Norman Powell,Norman,Powell,SG,2015,75.0,215.4,82.75,102.5,6.4,9.25,9.0,10.69,3.2,32.5,40.5,3.2,49.0,14.8,5.6,2.3,1.0,0.6,0.2,0.7,0.424,0.404,0.811,82.75,102.5,0.6013513513513512,2015,76.25
1629052,O'Shae Brissett,O'Shae,Brissett,SF-PF,2019,79.0,203.2,84.0,104.0,2.9,9.0,9.5,11.3,3.48,34.0,37.5,3.18,19.0,7.1,1.9,1.4,0.4,0.2,0.1,0.4,0.361,0.2,0.8,84.0,104.0,0.5211267605633803,2019,80.0
1628384,OG Anunoby,OG,Anunoby,SF,2017,78.25,232.4,86.25,107.5,6.8,9.25,9.5,,,,,,74.0,20.0,5.9,2.5,0.7,0.7,0.2,0.6,0.471,0.371,0.629,86.25,107.5,0.4549999999999999,2017,79.75
1630534,Ochai Agbaji,Ochai,Agbaji,SG,2021,76.5,214.4,82.0,103.5,4.15,9.0,8.75,10.88,3.13,32.0,41.5,3.1,59.0,20.5,7.9,2.1,1.1,0.3,0.3,0.7,0.427,0.355,0.812,82.0,103.5,0.5414634146341464,2021,77.5
1630534,Ochai Agbaji,Ochai,Agbaji,SG,2022,76.5,216.8,82.25,104.0,5.4,8.75,9.5,10.77,3.13,32.0,39.0,3.11,59.0,20.5,7.9,2.1,1.1,0.3,0.3,0.7,0.427,0.355,0.812,82.25,104.0,0.5414634146341464,2022,77.75
1641765,Olivier-Maxence Prosper,Olivier-Maxence,Prosper,PF,2023,78.75,212.4,85.0,104.0,,8.25,10.0,10.59,3.21,35.0,40.5,3.0,40.0,8.4,3.0,2.0,0.6,0.2,0.1,0.2,0.385,0.289,0.683,85.0,104.0,0.6666666666666666,2023,
1629016,Omari Spellman,Omari,Spellman,PF-C,2018,80.0,253.8,86.0,107.5,13.75,9.0,9.0,12.28,3.38,28.5,35.5,3.35,46.0,17.5,5.9,4.2,1.0,0.6,0.5,0.7,0.402,0.344,0.711,86.0,107.5,0.6342857142857143,2018,81.25
1631115,Orlando Robinson,Orlando,Robinson,C,2022,81.75,244.4,88.0,111.0,9.5,8.75,10.0,11.4,3.55,23.0,27.5,3.23,31.0,13.7,3.7,4.1,0.8,0.4,0.4,0.5,0.528,0.0,0.71,88.0,111.0,0.6277372262773723,2022,83.0
1631131,Oscar Tshiebwe,Oscar,Tshiebwe,C,2023,79.25,253.6,87.5,108.0,,9.75,10.25,12.26,3.32,29.5,32.5,,8.0,5.3,3.3,2.0,0.3,0.3,0.1,0.0,0.5,0.0,0.75,87.5,108.0,1.0566037735849056,2023,
203798,P.J. Hairston,P.J.,Hairston,SG,2014,76.25,228.8,81.0,101.0,8.2,8.75,9.75,11.12,3.32,32.0,37.0,,45.0,15.3,5.6,2.0,0.5,0.5,0.3,0.5,0.323,0.301,0.861,81.0,101.0,0.5294117647058824,2014,77.25
1629023,P.J. Washington,P.J.,Washington,PF,2019,78.5,230.4,86.5,106.5,8.6,9.0,10.25,,,,,,58.0,30.3,12.2,5.4,2.1,0.9,0.8,1.6,0.455,0.374,0.647,86.25,106.5,0.6501650165016503,2019,80.0
1628408,PJ Dozier,PJ,Dozier,SG,2017,77.25,200.6,83.0,101.0,6.1,8.5,9.5,10.84,3.15,34.0,39.0,2.98,2.0,1.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,83.0,101.0,1.0,2017,78.75
1629023,PJ Washington,PJ,Washington,PF,2018,78.5,223.0,86.5,107.0,6.85,9.0,10.25,11.39,3.2,27.0,34.0,3.43,58.0,30.3,12.2,5.4,2.1,0.9,0.8,1.6,0.455,0.374,0.647,86.5,107.0,0.6501650165016503,2018,80.0
1627783,Pascal Siakam,Pascal,Siakam,PF,2016,80.25,226.6,87.25,107.5,5.2,9.25,10.0,11.25,3.41,30.5,36.5,3.09,55.0,15.6,4.2,3.4,0.3,0.5,0.8,0.6,0.502,0.143,0.688,87.25,107.5,0.5064102564102564,2016,81.5
1626192,Pat Connaughton,Pat,Connaughton,SG,2015,76.0,215.0,80.0,96.0,10.2,8.5,9.25,10.58,3.2,37.5,44.0,3.08,34.0,4.2,1.1,0.9,0.3,0.1,0.0,0.3,0.265,0.238,1.0,80.0,96.0,0.5476190476190476,2015,77.25
1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,SF,2022,81.25,230.8,85.75,110.5,8.9,8.75,9.5,12.25,3.45,23.5,26.5,3.3,31.0,7.3,3.9,1.3,0.4,0.2,0.1,0.4,0.394,0.381,0.667,85.75,110.5,0.767123287671233,2022,82.25
1627775,Patrick McCaw,Patrick,McCaw,PG-SG,2016,77.25,180.8,82.0,100.5,4.7,8.75,8.75,11.01,3.3,30.0,38.0,2.97,71.0,15.1,4.0,1.4,1.1,0.5,0.2,0.5,0.433,0.333,0.784,82.0,100.5,0.4304635761589404,2016,78.75
1630194,Paul Reed Jr.,Paul,Reed Jr.,PF,2020,80.5,219.2,86.0,109.5,6.83,9.0,8.75,12.29,3.45,26.5,37.5,2.67,26.0,6.8,3.4,2.3,0.5,0.4,0.5,0.5,0.538,0.0,0.5,86.0,109.5,0.9117647058823528,2020,81.2
1631212,Peyton Watson,Peyton,Watson,SF,2022,78.75,203.4,84.5,107.5,5.2,8.5,9.5,11.03,3.28,28.0,33.5,3.24,23.0,8.1,3.3,1.6,0.5,0.1,0.5,0.3,0.492,0.429,0.55,84.5,107.5,0.6666666666666667,2022,80.0
1630173,Precious Achiuwa,Precious,Achiuwa,PF,2020,79.5,234.0,84.75,108.5,6.7,9.0,10.0,,,,,,61.0,12.1,5.0,3.4,0.5,0.3,0.5,0.7,0.544,0.0,0.509,84.75,108.5,0.7355371900826447,2020,80.7
1629656,Quentin Grimes,Quentin,Grimes,SG,2019,76.0,209.6,79.75,100.5,8.4,8.25,10.0,10.83,3.2,27.5,36.0,3.28,46.0,17.1,6.0,2.0,1.0,0.7,0.2,0.6,0.404,0.381,0.684,79.75,100.5,0.5263157894736842,2019,77.25
1629656,Quentin Grimes,Quentin,Grimes,SG,2021,76.0,205.0,80.0,101.0,6.6,8.5,10.0,11.09,3.07,30.5,38.5,3.33,46.0,17.1,6.0,2.0,1.0,0.7,0.2,0.6,0.404,0.381,0.684,80.0,101.0,0.5263157894736842,2021,77.25
1626188,Quinn Cook,Quinn,Cook,PG,2015,72.25,179.0,76.0,96.5,6.7,7.5,8.75,11.44,3.38,24.5,31.0,3.41,5.0,15.4,5.4,0.6,2.4,0.2,0.0,1.6,0.44,0.357,0.0,76.0,96.5,0.5454545454545454,2015,74.0
1629683,Quinndary Weatherspoon,Quinndary,Weatherspoon,SG,2019,75.0,206.6,81.0,100.0,6.1,8.5,9.0,11.57,3.16,31.0,38.0,3.15,11.0,7.1,1.1,0.6,1.0,0.3,0.1,0.5,0.294,0.2,0.5,81.0,100.0,0.3802816901408451,2019,76.25
1626154,R.J. Hunter,R.J.,Hunter,SG,2015,76.5,185.0,82.5,104.0,6.0,8.5,8.25,10.87,3.26,27.5,33.5,2.91,36.0,8.8,2.7,1.0,0.4,0.4,0.1,0.3,0.367,0.302,0.857,82.5,104.0,0.4659090909090909,2015,78.0
1630564,RaiQuan Gray,RaiQuan,Gray,PF,2021,78.5,268.6,82.75,105.0,17.3,9.25,9.0,11.69,3.25,26.5,31.5,3.3,1.0,35.0,16.0,9.0,7.0,0.0,1.0,4.0,0.5,0.4,1.0,82.75,105.0,0.9142857142857144,2021,79.75
1626176,Rakeem Christmas,Rakeem,Christmas,PF-C,2015,80.25,242.6,89.25,110.5,9.6,9.25,9.0,11.6,3.47,29.0,32.0,3.3,1.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.25,110.5,0.8333333333333334,2015,81.75
1626173,Rashad Vaughn,Rashad,Vaughn,SG,2015,75.75,198.6,79.0,101.0,6.2,8.0,8.5,11.4,3.21,28.0,34.0,3.1,70.0,14.3,3.1,1.3,0.6,0.4,0.2,0.4,0.305,0.293,0.8,79.0,101.0,0.3496503496503496,2015,77.0
1628959,Rawle Alkins,Rawle,Alkins,SG-SF,2017,74.5,222.6,80.75,99.0,11.0,8.75,10.0,11.99,3.3,31.5,40.5,3.18,10.0,12.0,3.7,2.6,1.3,0.1,0.0,0.8,0.333,0.25,0.667,80.75,99.0,0.6333333333333334,2017,75.75
1628959,Rawle Alkins,Rawle,Alkins,SG,2018,74.75,217.4,80.75,99.0,8.9,8.5,10.0,11.5,3.15,32.5,40.5,3.09,10.0,12.0,3.7,2.6,1.3,0.1,0.0,0.8,0.333,0.25,0.667,80.75,99.0,0.6333333333333334,2018,76.25
1629034,Ray Spalding,Ray,Spalding,PF,2018,81.0,215.4,88.75,109.0,5.55,9.25,9.0,11.48,3.34,26.0,32.0,3.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,109.0,0.0,2018,82.25
1641712,Rayan Rupert,Rayan,Rupert,SF,2023,78.0,193.2,86.0,106.0,,8.5,9.5,11.18,3.43,27.5,32.5,,39.0,16.2,4.0,2.4,1.6,0.3,0.1,0.8,0.335,0.359,0.76,86.0,106.0,0.4938271604938272,2023,
1641736,Reece Beekman,Reece,Beekman,PG,2023,73.5,190.6,79.0,100.5,,8.5,8.25,10.99,3.14,30.5,38.0,3.33,2.0,2.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,79.0,100.5,1.0,2023,
1629617,Reggie Perry,Reggie,Perry,SF-PF,2019,80.0,250.8,84.5,106.0,6.7,9.0,10.0,12.46,3.3,28.5,31.5,3.4,26.0,8.1,3.0,2.8,0.5,0.2,0.2,0.6,0.41,0.19,0.769,84.5,106.0,0.7777777777777778,2019,81.25
1629617,Reggie Perry,Reggie,Perry,PF-C,2020,80.25,249.6,84.25,106.5,8.4,9.25,11.0,11.26,3.25,30.0,33.5,2.57,26.0,8.1,3.0,2.8,0.5,0.2,0.2,0.6,0.41,0.19,0.769,84.25,106.5,0.7777777777777778,2020,81.2
1626158,Richaun Holmes,Richaun,Holmes,PF,2015,80.25,242.8,85.5,108.0,8.8,8.5,8.5,11.24,3.32,32.5,36.0,3.31,51.0,13.8,5.6,2.6,0.6,0.4,0.8,0.6,0.514,0.182,0.689,85.5,108.0,0.6376811594202898,2015,81.5
1641741,Ricky Council IV,Ricky,Council IV,SF,2023,77.0,208.0,81.0,103.0,,7.75,8.5,11.2,3.33,30.5,37.0,3.21,32.0,9.0,5.4,1.4,0.5,0.3,0.0,0.2,0.482,0.375,0.746,81.0,103.0,0.8111111111111112,2023,
1630218,Robert Woodard II,Robert,Woodard II,SF,2020,77.5,230.2,86.0,105.5,4.5,9.0,10.75,11.1,3.18,32.0,38.0,2.49,13.0,3.5,1.5,1.2,0.2,0.0,0.2,0.1,0.4,0.167,0.375,86.0,105.5,0.8285714285714286,2020,79.0
203918,Rodney Hood,Rodney,Hood,SF,2014,79.25,208.2,80.5,103.0,7.45,8.5,8.5,11.21,3.38,29.0,36.0,3.14,50.0,21.3,8.7,2.3,1.7,0.6,0.2,0.9,0.414,0.365,0.763,80.5,103.0,0.596244131455399,2014,80.5
1629641,Romeo Langford,Romeo,Langford,SG,2019,76.5,,83.0,103.0,,9.0,9.0,,,,,,32.0,11.6,2.5,1.3,0.4,0.3,0.3,0.3,0.35,0.185,0.72,83.0,103.0,0.3620689655172414,2019,78.0
1627758,Ron Baker,Ron,Baker,SG,2016,75.25,212.4,81.75,97.5,7.85,8.75,9.5,10.77,3.45,30.0,35.5,2.96,52.0,16.5,4.1,1.9,2.1,0.7,0.2,1.1,0.378,0.267,0.651,81.75,97.5,0.4909090909090909,2016,76.25
1631199,Ron Harper Jr.,Ron,Harper Jr.,SF,2022,76.0,240.4,85.25,105.5,14.3,9.5,10.0,11.41,3.4,26.0,30.5,3.24,9.0,5.3,2.2,0.8,0.4,0.0,0.1,0.0,0.5,0.333,1.0,85.25,105.5,0.6415094339622641,2022,77.5
1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,SF,2015,77.5,210.8,86.0,104.0,5.0,8.75,9.75,10.41,3.12,32.0,38.0,3.19,29.0,21.2,5.8,5.3,1.5,1.3,0.6,0.9,0.457,0.286,0.712,86.0,104.0,0.5943396226415094,2015,79.0
203893,Russ Smith,Russ,Smith,PG,2014,71.5,160.0,75.5,95.0,3.5,8.25,8.5,11.57,3.27,29.5,34.0,3.01,6.0,4.8,0.8,0.5,0.3,0.0,0.0,1.2,0.2,0.167,0.0,75.5,95.0,0.3333333333333333,2014,72.75
1631157,Ryan Rollins,Ryan,Rollins,SG,2022,74.0,179.2,81.75,100.5,5.0,8.0,8.5,11.26,3.07,30.5,36.5,3.28,12.0,5.2,1.9,1.0,0.5,0.1,0.1,1.3,0.35,0.333,1.0,81.75,100.5,0.6538461538461539,2022,75.25
1626155,Sam Dekker,Sam,Dekker,SF,2015,79.75,218.6,83.5,106.0,7.5,8.5,9.25,10.64,3.28,25.5,34.5,2.96,3.0,2.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,83.5,106.0,0.15,2015,81.0
1630573,Sam Hauser,Sam,Hauser,SF,2021,78.75,217.4,81.25,102.0,7.9,8.25,9.0,11.14,3.34,28.5,34.5,3.07,26.0,6.1,2.5,1.1,0.4,0.0,0.1,0.1,0.46,0.432,0.0,81.25,102.0,0.6557377049180328,2021,80.0
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,C,2021,81.0,239.8,85.25,106.5,7.8,9.0,9.5,11.63,3.21,30.5,36.5,3.3,41.0,9.9,3.8,2.0,0.5,0.2,0.2,0.4,0.496,0.423,0.818,85.25,106.5,0.6363636363636364,2021,82.0
1630567,Scottie Barnes,Scottie,Barnes,SF,2021,79.0,225.4,86.75,108.0,5.3,9.25,10.25,10.88,3.15,36.0,39.5,2.99,74.0,35.4,15.3,7.5,3.5,1.1,0.7,1.8,0.492,0.301,0.735,86.75,108.0,0.7429378531073447,2021,80.0
1630575,Scottie Lewis,Scottie,Lewis,SF,2021,76.0,187.6,84.0,101.5,4.7,8.75,9.75,10.45,2.98,34.0,42.0,3.03,2.0,3.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,84.0,101.5,0.2857142857142857,2021,77.25
1630590,Scotty Pippen Jr.,Scotty,Pippen Jr.,PG,2022,72.0,180.0,77.75,95.5,5.3,7.75,9.0,11.07,3.21,30.5,37.5,3.1,6.0,5.3,2.3,0.7,0.3,0.3,0.2,0.3,0.333,0.333,0.556,77.75,95.5,0.6226415094339622,2022,73.5
203930,Sean Kilpatrick,Sean,Kilpatrick,SG,2014,74.5,218.7,79.0,99.0,9.2,9.0,9.0,,,,,,4.0,18.0,5.5,1.5,1.0,0.8,0.0,0.5,0.35,0.308,1.0,79.0,99.0,0.4444444444444444,2014,76.25
203902,Semaj Christon,Semaj,Christon,PG,2014,73.5,186.0,78.5,99.0,5.25,8.5,8.25,11.55,3.32,30.5,36.5,3.21,64.0,15.2,2.9,1.4,2.0,0.4,0.1,0.7,0.345,0.19,0.548,78.5,99.0,0.4144736842105263,2014,75.25
1628400,Semi Ojeleye,Semi,Ojeleye,SF-SG,2017,77.25,241.4,81.75,102.0,5.5,8.75,9.5,10.58,3.16,35.0,40.5,3.07,73.0,15.8,2.7,2.2,0.3,0.3,0.1,0.3,0.346,0.32,0.61,81.75,102.0,0.3291139240506329,2017,78.75
1641754,Seth Lundy,Seth,Lundy,SF,2023,76.0,214.4,82.25,104.0,,8.5,9.0,11.02,3.15,31.5,35.5,,9.0,5.8,1.6,0.8,0.0,0.0,0.0,0.1,0.235,0.231,0.75,82.25,104.0,0.4137931034482759,2023,
203894,Shabazz Napier,Shabazz,Napier,PG,2014,71.0,175.2,75.25,93.0,7.35,8.25,8.5,11.6,3.2,30.5,37.5,3.13,51.0,19.8,5.1,2.2,2.5,0.8,0.1,1.6,0.382,0.364,0.786,75.25,93.0,0.494949494949495,2014,73.0
1631101,Shaedon Sharpe,Shaedon,Sharpe,SG,2022,76.25,198.0,83.5,103.5,4.8,9.0,9.25,,,,,,80.0,22.2,9.9,3.0,1.2,0.5,0.3,1.0,0.472,0.36,0.714,83.5,103.5,0.6351351351351351,2022,77.25
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,PG,2018,76.5,180.0,83.5,104.0,3.0,9.0,9.0,,,,,,82.0,26.5,10.8,2.8,3.3,1.2,0.5,1.7,0.476,0.367,0.8,83.5,104.0,0.6377358490566039,2018,78.0
1629003,Shake Milton,Shake,Milton,SG-PG,2018,76.5,207.2,84.75,99.5,6.8,8.75,9.5,11.07,3.25,30.0,33.0,3.19,20.0,13.4,4.4,1.8,0.9,0.4,0.4,0.3,0.391,0.318,0.714,84.75,99.5,0.5298507462686567,2018,77.5
1629044,Shamorie Ponds,Shamorie,Ponds,PG,2019,71.5,180.0,75.5,96.5,9.8,7.75,8.0,11.01,3.2,29.0,37.0,3.07,4.0,2.8,2.3,0.3,0.5,0.0,0.3,0.0,0.6,0.5,1.0,75.5,96.5,1.107142857142857,2019,72.5
1631321,Sidy Cissoko,Sidy,Cissoko,SF,2023,77.5,223.8,81.75,104.0,,9.25,10.0,11.24,3.31,30.5,35.5,,12.0,11.8,3.8,1.8,0.8,0.6,0.3,0.3,0.485,0.083,0.8,81.75,104.0,0.5423728813559321,2023,
1628414,Sindarius Thornwell,Sindarius,Thornwell,SG-SF,2017,75.5,211.6,82.0,103.0,7.8,8.75,8.75,11.48,3.36,27.0,30.5,3.03,73.0,15.8,3.9,1.9,0.9,0.7,0.3,0.7,0.429,0.377,0.67,82.0,103.0,0.4240506329113924,2017,76.75
1627746,Skal Labissiere,Skal,Labissiere,PF-C,2016,82.5,215.8,86.5,105.5,5.7,8.75,9.0,,,,,,33.0,18.5,8.8,4.9,0.8,0.5,0.4,1.1,0.537,0.375,0.703,86.5,105.5,0.7837837837837839,2016,83.75
1630219,Skylar Mays,Skylar,Mays,SG,2020,75.0,204.0,78.0,99.0,7.4,8.0,9.75,10.65,3.3,29.0,37.5,2.4,33.0,8.2,3.8,1.1,0.9,0.4,0.1,0.3,0.449,0.35,0.88,78.0,99.0,0.7073170731707319,2020,76.0
203915,Spencer Dinwiddie,Spencer,Dinwiddie,PG,2014,76.5,204.9,80.25,103.0,5.35,8.25,9.0,,,,,,34.0,13.4,4.3,1.4,3.1,0.6,0.2,1.0,0.302,0.185,0.912,80.25,103.0,0.6567164179104477,2014,78.0
1626169,Stanley Johnson,Stanley,Johnson,SF,2015,77.0,241.8,83.5,102.0,7.5,9.0,9.0,,,,,,73.0,23.1,8.1,4.2,1.6,0.8,0.2,1.6,0.375,0.307,0.784,83.5,102.0,0.6017316017316017,2015,78.5
1627757,Stephen Zimmerman,Stephen,Zimmerman,C,2016,82.25,234.0,87.25,108.5,11.15,9.0,9.0,12.08,3.43,26.0,31.0,3.16,19.0,5.7,1.2,1.8,0.2,0.1,0.3,0.2,0.323,0.0,0.6,87.25,108.5,0.5614035087719298,2016,83.75
1629004,Svi Mykhailiuk,Svi,Mykhailiuk,SG-SF,2017,78.5,219.6,77.0,100.0,11.4,8.0,9.25,12.4,3.53,27.0,33.0,3.25,39.0,10.8,3.3,0.9,0.8,0.3,0.0,0.5,0.333,0.318,0.6,77.0,100.0,0.4629629629629629,2017,79.5
1629004,Sviatoslav Mykhailiuk,Sviatoslav,Mykhailiuk,SG-SF,2018,78.5,211.6,76.75,100.0,8.45,8.25,9.5,11.25,3.15,30.5,37.0,3.18,39.0,10.8,3.3,0.9,0.8,0.3,0.0,0.5,0.333,0.318,0.6,76.75,100.0,0.4629629629629629,2018,79.75
203933,T.J. Warren,T.J.,Warren,SF,2014,79.0,220.2,82.25,104.0,7.95,8.75,9.0,11.1,3.26,27.0,35.5,3.04,40.0,15.4,6.1,2.1,0.6,0.5,0.2,0.7,0.528,0.238,0.737,82.25,104.0,0.5714285714285714,2014,80.25
1628388,TJ Leaf,TJ,Leaf,PF,2017,80.75,222.2,83.0,107.0,6.8,8.5,9.5,11.55,3.27,29.0,34.5,3.27,53.0,8.7,2.9,1.5,0.2,0.1,0.1,0.2,0.471,0.429,0.625,83.0,107.0,0.5287356321839082,2017,81.75
204456,TJ McConnell,TJ,McConnell,PG,2015,72.5,187.8,74.0,96.5,7.3,7.5,7.0,10.95,3.3,26.0,31.5,3.09,81.0,19.8,6.1,3.1,4.5,1.2,0.1,1.7,0.47,0.348,0.634,74.0,96.5,0.6919191919191918,2015,74.0
1629605,Tacko Fall,Tacko,Fall,C,2019,89.25,288.8,98.25,122.5,6.8,10.5,10.5,13.01,3.78,22.0,26.5,3.46,7.0,4.7,3.3,2.1,0.1,0.1,0.6,0.4,0.786,0.0,0.333,98.25,122.5,1.1702127659574468,2019,91.0
1629659,Talen Horton-Tucker,Talen,Horton-Tucker,SG,2019,74.5,235.4,85.25,103.0,8.4,9.5,9.75,11.34,3.34,26.0,34.5,3.43,6.0,13.5,5.7,1.2,1.0,1.3,0.2,1.0,0.467,0.308,0.5,85.25,103.0,0.5851851851851853,2019,76.0
1631106,Tari Eason,Tari,Eason,PF,2022,78.75,217.4,86.0,107.5,5.9,9.25,11.0,,,,,,82.0,21.5,9.3,6.0,1.1,1.2,0.6,1.2,0.448,0.343,0.752,86.0,107.5,0.7627906976744186,2022,80.0
1627752,Taurean Prince,Taurean,Prince,SF,2016,78.5,220.2,83.5,102.0,6.45,9.0,8.5,10.96,3.24,34.0,36.0,2.8,59.0,16.6,5.7,2.7,0.9,0.7,0.5,1.0,0.4,0.324,0.787,83.5,102.0,0.5602409638554217,2016,79.75
1641707,Taylor Hendricks,Taylor,Hendricks,PF,2023,80.25,213.6,84.5,107.0,,9.25,10.25,11.27,3.32,32.5,36.0,,40.0,21.4,7.3,4.6,0.8,0.7,0.8,0.7,0.45,0.379,0.793,84.5,107.0,0.5934579439252337,2023,
1629611,Terance Mann,Terance,Mann,SG-SF,2019,76.75,204.6,79.75,101.0,4.0,9.5,9.25,11.51,3.3,32.5,38.5,3.14,41.0,8.8,2.4,1.3,1.3,0.3,0.1,0.4,0.468,0.35,0.667,79.75,101.0,0.5681818181818181,2019,78.5
1629056,Terence Davis,Terence,Davis,SG,2019,75.0,192.4,80.75,101.0,4.1,9.25,10.75,10.69,3.28,29.5,34.0,2.96,72.0,16.8,7.5,3.3,1.6,0.5,0.2,1.1,0.456,0.388,0.864,80.75,101.0,0.7380952380952381,2019,76.5
1631173,Terquavion Smith,Terquavion,Smith,SG,2022,74.25,165.2,78.5,98.0,3.8,8.5,8.0,10.63,3.14,30.5,38.5,3.03,16.0,5.3,3.3,0.3,0.8,0.5,0.0,0.4,0.391,0.371,0.6,78.5,98.0,0.830188679245283,2022,75.75
